Job Title,Job Ratings,time,JobStatus,Pros,Cons
Business applications specialist,4.0,"Feb 11, 2025","Current employee, more than 3 years",Great culture and great opportunities when aligned with right sponsor and mentorship,Can be a bit biased depending on leadership aligned. Product maturing in non traditional market needs spells work as deployment can’t be length for design. Inclusiveness can be improved and there can be a bit of biased in certain leadership and favoritism
Software engineer ii,2.0,"Mar 19, 2025","Current employee, more than 3 years","Benefits
flexible work time
flexible work location
Famous","Low pay
Peanut bonus
High pressure work load (70 hours a week)
Trash code base (older than my age)
Bugs everywhere, no new features totally, only fix bugs and incidents.
Heavy oncall pressure.
Trash product
No learning documents, knowledge is handed or learned by asking colleagues.
Reorgs really often"
Technical program manager,4.0,"Mar 18, 2025",Former employee,Really cool atmosphere compared to the typical Microsoft culture,"Initially loved the work I did, way too much instability and turnover when it came to management. Bounced around 4 teams and 3 managers in less than a couple of years"
Anonymous employee,5.0,"Mar 13, 2025","Current employee, more than 1 year","good culture overall, though this does vary org to org. Great opportunity to work with a lot of smart people.","Microsoft is so huge that different teams can seem to have very conflicting priorities, which can be difficult to navigate."
Principal software engineer,4.0,"Aug 22, 2024","Current employee, more than 8 years","Working at this company has its share of positives. The work itself is engaging and meaningful, providing a good balance of challenges and learning opportunities. The facilities are top-notch, offering a comfortable and well-equipped environment that makes the daily grind much easier. Perhaps one of the biggest advantages is the freedom to make decisions. Employees are given a lot of autonomy in their roles, which fosters creativity and innovation. This level of trust is rare and makes you feel genuinely valued as part of the team.","However, the company is not without its downsides. The on-call rotations can be extremely frustrating, often feeling like a burden rather than a necessary duty. What's more concerning is that management seems indifferent to this issue, leaving employees to handle the stress on their own. Another major drawback is that many talented individuals are stuck supporting legacy products that seem to be on the brink of collapse. This not only wastes potential but also creates uncertainty about the future. Personal growth is another area where the company falls short. Despite the hard work and contributions, salary hikes are questionable, making it difficult to feel motivated in the long run."
Software engineer,4.0,"Apr 11, 2025","Current employee, more than 1 year","Decent pay, great perks, cool people.",Austin office is dead. If you want to meet people choose Redmond.
Principal technical program manager,5.0,"Mar 31, 2025","Former employee, more than 3 years","Growth opportunities, work flexibility, respectful environment","Ambiguity in hardware engineering, some higher level politics become evident"
Product manager,5.0,"Apr 18, 2025",Former employee,hello I like this company,I think that it is the best company
Software engineer ii,4.0,"Apr 8, 2025","Former employee, more than 8 years","Very little micromanagement, lots of room to try out other teams.","Hard to get promoted due to ""budgets"", relationship between engineering and PMs is terrible."
Anonymous employee,3.0,"Dec 27, 2024","Former employee, more than 1 year",Great benefits and total rewards.,"HR Services operates with a strong emphasis on internal relationships, which can sometimes lead to a perception of favoritism. Those within the preferred group may appear to have greater flexibility in their actions, while others face stricter accountability. In cases of misconduct (for the preferred group), the response may involve reassigning individuals to new roles rather than addressing the issue transparently."
Software engineer ii,2.0,"Mar 31, 2025","Current employee, more than 3 years","Large distributed system work, where you won't find many other places tackling the scale problems that Microsoft does.",They are quickly moving towards Amazon style management without Amazon pay
Account executive,1.0,"Apr 18, 2025","Current employee, more than 5 years","Benefits, pay, well known company name","They've been laying people off like crazy and with NO severance, NO PIPs, NOT paying them the bonuses they worked hard for during the fiscal year. Looking for job security? Microsoft should be a huge no for you."
Software engineer,4.0,"Apr 17, 2025",Current employee,Good company to work at,There are no cons as far as I observe
General manager,4.0,"Apr 16, 2025","Former employee, more than 10 years",Company has flexible schedule and good benefits,You have to like work in corporate
Senior software engineer,5.0,"Apr 14, 2025",Current employee,"Good growth opportunities, interesting projects, good pay","Exhausting on-call shifts, high expectations"
Finance rotation program analyst (frp),5.0,"Apr 4, 2025",Current employee,A lot of opportunities for growth if finance is your thing,Sometimes you’ll need to dig deeper to get the answers your looking for
Sr. software engineer,5.0,"Apr 13, 2025",Former employee,good culture and good company to work.,The compensation is not competitive with some top companies.
Customer success manager,4.0,"Apr 11, 2025","Current employee, more than 1 year","Great skills
Great colleagues 
Good product 
Exiting clients 
Good compensation",Fast paced environment and many new products to learn quick.
Software engineer ii,4.0,"Apr 8, 2025","Current employee, more than 5 years",I like the culture and people,Cannot easily change position if you want to move to something more interesting inside the company
Consultant,5.0,"Apr 16, 2025","Current employee, more than 3 years","learn new skills everyday
customer facing","billable hours
you have to meet a target"
Program manager,3.0,"Feb 10, 2025","Former employee, more than 3 years",Most coworkers are reasonable. Work-life balance is choose your own adventure.,"Front line manager we worked with was awful. Constant blaming, micromanagement to the point it ruined their reports ability to contribute, shooting themselves in the foot and then complaining about why no one ever wanted to help them."
